loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_teq,koi_insol,koi_dor,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass
3906,11612280,K04304.01,Kepler-1587 b,CONFIRMED,9.406136400,0.3970,4.88200,7.9500e+01,0.008249,1.14,981.0,219.36,13.660000,5855.00,4.240,0.0400,1.2680,1.0200
3910,11444514,K04371.01,Kepler-1596 b,CONFIRMED,66.373298000,0.0210,8.55900,4.1500e+02,0.018689,1.99,471.0,11.59,60.300000,6143.00,4.470,-0.2200,0.9760,1.0270
3911,9886361,K02732.02,Kepler-403 d,CONFIRMED,13.611650240,0.1120,7.61700,9.5500e+01,0.008943,1.46,958.0,198.73,13.701000,6170.00,4.192,0.2400,1.4990,1.2820
3939,10329196,K04446.01,Kepler-1605 b,CONFIRMED,85.756791900,0.7130,5.69500,1.5910e+02,0.012371,2.99,528.0,18.44,82.600000,5037.00,3.783,0.0800,2.2130,1.0830
3943,9285568,K04241.01,Kepler-1575 b,CONFIRMED,2.553150310,0.3200,1.84900,1.8530e+02,0.012589,1.25,1312.0,699.70,10.150000,5970.00,4.521,-0.1800,0.9080,0.9960
3944,7604328,K02458.02,Kepler-1245 c,CONFIRMED,2.936587946,0.8630,1.89520,2.7960e+02,0.017796,1.77,1190.0,473.18,6.460000,5455.00,4.421,-0.2000,0.9090,0.7950
3950,10722485,K04312.01,Kepler-1588 b,CONFIRMED,7.849318770,0.1070,3.74700,6.8200e+01,0.007513,0.81,925.0,172.98,16.040000,5678.00,4.365,-0.2800,0.9900,0.8280
3956,6937529,K04382.01,Kepler-1597 b,CONFIRMED,2.946489350,0.0100,3.15500,5.7000e+01,0.006963,0.89,1497.0,1187.50,7.208000,6481.00,4.378,-0.0800,1.1710,1.1940
3965,5177859,K04246.01,Kepler-1576 b,CONFIRMED,6.984721430,0.4510,2.72400,9.0700e+01,0.008855,1.19,1059.0,297.15,17.690000,5839.00,4.279,0.1200,1.2270,1.0440
3974,9883606,K04383.01,Kepler-1598 b,CONFIRMED,4.341953120,0.1180,2.59800,7.3300e+01,0.007868,0.94,1236.0,552.70,12.790000,6164.00,4.378,-0.1200,1.0900,1.0320
3975,5860968,K04384.01,Kepler-1599 b,CONFIRMED,122.358116000,0.2550,10.76800,3.5280e+02,0.017273,2.15,407.0,6.46,85.500000,5998.00,4.324,-0.1200,1.1390,0.9980
3986,11125613,K02485.02,Kepler-1254 c,CONFIRMED,3.600828550,0.3950,1.93800,2.9630e+02,0.015617,1.36,927.0,174.45,13.300000,4838.00,4.524,0.1800,0.7960,0.7710
3999,11560897,K02365.02,Kepler-430 c,CONFIRMED,110.978266000,0.0740,11.31200,1.5020e+02,0.011132,1.86,463.0,10.84,75.600000,5883.00,4.149,0.2000,1.5290,1.2050
4006,10407482,K04255.01,Kepler-1577 b,CONFIRMED,6.305583870,0.6010,2.61900,1.9310e+02,0.013131,2.52,1125.0,378.90,15.020000,4934.00,3.927,0.2800,1.7560,0.9520
4011,5371777,K04327.01,Kepler-1589 b,CONFIRMED,0.991659646,0.7650,2.21500,7.7300e+01,0.008786,1.19,2102.0,4614.18,2.407000,6117.00,4.315,0.1400,1.2440,1.1700
4020,9897364,K04189.01,Kepler-1562 b,CONFIRMED,64.272908800,0.9080,12.13600,1.2139e+03,0.037950,5.38,554.0,22.31,20.330000,6341.00,4.278,-0.0400,1.2990,1.1650
4021,12505503,K04190.01,Kepler-1563 b,CONFIRMED,3.432737100,0.7030,4.00100,6.3200e+01,0.007773,0.75,1134.0,390.57,4.800000,5757.00,4.536,-0.0600,0.8810,0.9740
4026,10526887,K04261.01,Kepler-1578 b,CONFIRMED,1.450889836,0.3330,1.75300,1.3570e+02,0.010797,1.21,1700.0,1970.75,6.070000,6046.00,4.423,-0.1400,1.0230,1.0110
4027,11125613,K02485.03,Kepler-1254 d,CONFIRMED,5.727160670,0.4470,2.23000,3.1090e+02,0.016114,1.40,794.0,93.96,17.920000,4838.00,4.524,0.1800,0.7960,0.7710
4038,8733898,K02842.03,Kepler-446 c,CONFIRMED,3.036208739,0.1110,0.93240,1.8205e+03,0.039143,1.40,520.0,17.31,25.710000,3464.00,4.923,-0.1400,0.3280,0.3280
4039,9828127,K04192.01,Kepler-1564 b,CONFIRMED,18.054146900,0.1750,4.58700,2.8310e+02,0.015187,1.51,635.0,38.57,30.070000,5505.00,4.501,0.1600,0.9090,0.9550
4043,5644412,K04194.01,Kepler-1565 b,CONFIRMED,1.538185321,0.7000,1.68300,2.7720e+02,0.016308,1.29,1234.0,547.92,5.210000,5107.00,4.615,-0.2000,0.7230,0.7940
4053,10730070,K04335.01,Kepler-1590 b,CONFIRMED,7.617581980,0.2340,3.54500,8.5400e+01,0.008523,1.00,1020.0,255.32,16.120000,6202.00,4.401,-0.1200,1.0720,1.0500
4056,2831055,K04400.01,Kepler-1601 b,CONFIRMED,2.209231190,0.1100,2.39200,5.9800e+01,0.007076,0.84,1507.0,1217.79,7.088000,5991.00,4.375,-0.0200,1.0920,1.0320
4063,5340878,K04199.01,Kepler-1566 b,CONFIRMED,0.539915033,0.2910,1.14660,9.7000e+01,0.008937,0.82,1871.0,2901.68,3.532000,5102.00,4.502,0.1000,0.8370,0.8110
4066,7826620,K04268.01,Kepler-1579 b,CONFIRMED,0.849906734,0.6400,1.14100,1.2430e+02,0.010761,0.59,1139.0,396.64,4.520000,4296.00,4.733,-1.0000,0.5050,0.5030
4070,8573193,K04337.01,Kepler-1591 b,CONFIRMED,8.185048590,0.6010,4.67300,9.7600e+01,0.009430,0.93,892.0,149.41,10.880000,5984.00,4.521,-0.2000,0.9060,0.9930
4072,7673841,K02585.02,Kepler-392 c,CONFIRMED,10.423173430,0.8110,2.34100,7.1200e+01,0.008625,1.07,901.0,155.70,20.410000,5767.00,4.287,-0.1400,1.1350,0.9100
4085,10593535,K04204.01,Kepler-1568 b,CONFIRMED,20.925408300,0.2010,6.78300,1.0900e+02,0.009510,1.26,729.0,66.95,23.320000,5821.00,4.283,0.1000,1.2100,1.0250
4086,5959719,K02498.02,Kepler-390 c,CONFIRMED,13.060039900,0.4950,2.85100,1.0680e+02,0.009582,0.80,630.0,37.30,30.810000,5168.00,4.566,-0.1200,0.7690,0.7930
4092,9701962,K04617.01,Kepler-1617 b,CONFIRMED,27.478465900,0.0080,7.50000,8.3200e+01,0.008174,1.52,736.0,69.30,28.200000,5432.00,3.993,0.2100,1.7070,1.0460
4127,6278762,K03158.02,Kepler-444 c,CONFIRMED,4.545869820,0.5630,1.75600,7.6500e+01,0.008238,0.65,868.0,134.21,16.550000,5051.00,4.562,-0.3600,0.7210,0.6920
4146,4556468,K04491.01,Kepler-1609 b,CONFIRMED,114.336052000,0.5290,14.07700,2.3980e+02,0.014536,2.09,429.0,8.02,53.700000,5802.00,4.218,0.1400,1.3160,1.0440
4151,7747457,K04561.01,Kepler-1613 b,CONFIRMED,1.518418100,0.5610,2.84200,1.9680e+02,0.013338,1.85,1926.0,3261.65,3.520000,6302.00,4.259,-0.1800,1.2690,1.0630
4163,10026502,K04706.01,Kepler-1620 b,CONFIRMED,101.952048000,0.0840,5.99100,1.5250e+02,0.011344,1.31,428.0,7.92,131.030000,6210.00,4.407,-0.1800,1.0540,1.0280
4169,9002278,K00701.05,Kepler-62 c,CONFIRMED,12.441800300,0.0430,3.57200,7.8400e+01,0.007881,0.57,576.0,26.03,26.800000,4926.00,4.653,-0.3600,0.6620,0.7270
4174,11650401,K04566.01,Kepler-1614 b,CONFIRMED,3.946607450,0.2780,2.70500,3.0940e+02,0.015963,1.40,981.0,218.91,10.910000,5376.00,4.576,-0.0200,0.8060,0.8970
4185,6278762,K03158.03,Kepler-444 d,CONFIRMED,6.189439520,0.3340,2.33160,8.3200e+01,0.008290,0.65,783.0,88.79,19.300000,5051.00,4.562,-0.3600,0.7210,0.6920
4189,9100953,K04500.01,Kepler-1610 b,CONFIRMED,8.701796110,0.0450,3.04800,3.0410e+02,0.015641,1.37,750.0,74.58,22.140000,5295.00,4.548,-0.1000,0.8000,0.8250
4194,6761777,K04571.01,Kepler-1615 b,CONFIRMED,47.312864500,0.9670,11.44400,2.1740e+02,0.018130,3.71,658.0,44.26,10.110000,5749.00,4.002,0.3400,1.8760,1.2880
4196,9412623,K04640.01,Kepler-1618 b,CONFIRMED,6.108294500,0.6300,3.49300,6.1100e+01,0.007529,1.06,1267.0,608.39,10.530000,6720.00,4.316,-0.1400,1.2890,1.2610
4228,6278762,K03158.04,Kepler-444 e,CONFIRMED,7.743478010,0.0180,2.78780,7.7800e+01,0.007890,0.62,727.0,65.88,21.390000,5051.00,4.562,-0.3600,0.7210,0.6920
4250,11671579,K04510.01,Kepler-1611 b,CONFIRMED,5.176249970,0.0970,5.26100,7.8700e+01,0.008007,1.31,1243.0,565.42,7.564000,5578.00,4.088,0.1400,1.4970,1.0010
4253,9216775,K04513.01,Kepler-1612 b,CONFIRMED,3.917946760,0.3370,2.54900,1.1650e+02,0.009856,0.94,1030.0,266.81,11.200000,5500.00,4.547,0.1600,0.8700,0.9740
4269,6278762,K03158.05,Kepler-444 f,CONFIRMED,9.740485080,0.8900,1.69930,1.2140e+02,0.012120,0.95,673.0,48.52,21.080000,5051.00,4.562,-0.3600,0.7210,0.6920
4274,9009036,K04585.01,Kepler-1616 b,CONFIRMED,6.762893080,0.5530,6.20400,5.0900e+01,0.006780,1.21,1337.0,754.37,7.050000,6547.00,4.122,-0.1600,1.6300,1.2890
4388,7133294,K04473.01,Kepler-1607 b,CONFIRMED,13.647121100,0.6170,8.33100,7.5000e+01,0.008279,1.25,913.0,164.06,10.010000,5771.00,4.106,-0.3000,1.3820,0.8900
4389,4381429,K04474.01,Kepler-1608 b,CONFIRMED,16.473474000,0.0140,4.20100,4.7050e+02,0.019767,1.63,612.0,33.22,30.550000,5364.00,4.529,-0.5400,0.7540,0.7020
4408,6278762,K03158.01,Kepler-444 b,CONFIRMED,3.600117120,0.0250,2.39600,5.0200e+01,0.006340,0.50,938.0,182.81,11.560000,5051.00,4.562,-0.3600,0.7210,0.6920
4420,9447166,K03296.01,Kepler-1459 b,CONFIRMED,62.869463000,0.9540,6.84200,3.4170e+02,0.022926,1.96,349.0,3.51,25.900000,4762.00,4.535,0.2000,0.7810,0.7620
4422,8151055,K03298.01,Kepler-1460 b,CONFIRMED,29.963281600,0.8550,2.60000,8.9320e+02,0.032143,2.24,391.0,5.55,51.000000,4463.00,4.623,-0.2800,0.6380,0.6240
4424,3348082,K01196.02,Kepler-274 b,CONFIRMED,11.634860090,0.0530,5.46600,2.9230e+02,0.015413,2.61,961.0,201.96,16.500000,5570.00,4.066,0.1600,1.5480,1.0190
4428,10615440,K04765.01,Kepler-1622 b,CONFIRMED,10.811831700,0.8960,2.62700,7.6800e+01,0.009500,1.24,922.0,170.74,14.630000,6025.00,4.331,0.1200,1.1960,1.1190
4445,7510820,K03303.01,Kepler-1461 b,CONFIRMED,29.349385200,0.7500,4.31300,6.5920e+02,0.025610,2.02,451.0,9.81,36.400000,4987.00,4.613,-0.1200,0.7220,0.7840
4461,6880517,K03305.01,Kepler-1462 b,CONFIRMED,65.649100100,0.0380,7.29800,9.8390e+02,0.028187,2.52,390.0,5.48,70.610000,5436.00,4.573,0.0000,0.8190,0.9190
4462,6615511,K03306.01,Kepler-1463 b,CONFIRMED,25.159338900,0.0350,5.19800,3.5810e+02,0.017285,1.76,619.0,34.70,37.600000,5973.00,4.506,-0.1000,0.9350,1.0240
4464,3632089,K03308.01,Kepler-1464 b,CONFIRMED,31.778756400,0.2900,8.09300,2.6200e+02,0.014837,1.50,564.0,23.96,29.180000,5638.00,4.391,-0.4200,0.9280,0.7730
4479,12314973,K00279.03,Kepler-450 d,CONFIRMED,7.514396700,0.3990,4.86500,3.6300e+01,0.005597,0.96,1199.0,488.52,10.910000,6206.00,4.159,0.2200,1.5730,1.3050
4480,3348082,K01196.03,Kepler-274 c,CONFIRMED,33.198176100,0.8260,4.70900,3.3670e+02,0.018978,3.21,678.0,49.90,32.100000,5570.00,4.066,0.1600,1.5480,1.0190
4481,3632089,K03308.02,Kepler-1464 c,CONFIRMED,5.327841570,0.1160,4.69600,8.7200e+01,0.008500,0.86,1023.0,259.32,8.700000,5638.00,4.391,-0.4200,0.9280,0.7730
4495,10057494,K03234.01,Kepler-1443 b,CONFIRMED,2.418101580,0.0160,2.14400,4.6800e+01,0.006290,0.85,1602.0,1555.96,8.690000,6258.00,4.307,0.0000,1.2390,1.1350
4497,6587796,K03237.01,Kepler-1444 b,CONFIRMED,33.420300100,0.7890,5.30700,4.3660e+02,0.021125,2.46,581.0,27.02,31.200000,5731.00,4.372,0.0800,1.0660,0.9770
4503,8554701,K03315.01,Kepler-1466 b,CONFIRMED,31.174831100,0.0160,3.79000,2.0020e+02,0.012989,1.31,585.0,27.62,63.650000,6086.00,4.511,-0.2600,0.9210,1.0030
4504,9031209,K03316.01,Kepler-1467 b,CONFIRMED,47.056847600,0.0270,5.22320,1.5312e+03,0.035150,2.84,411.0,6.72,71.220000,5288.00,4.613,-0.2400,0.7400,0.8280
4518,8073705,K03245.01,Kepler-1445 b,CONFIRMED,10.600520830,0.7290,4.50900,6.0900e+01,0.007690,1.09,987.0,224.28,12.520000,6035.00,4.212,-0.1600,1.3030,1.0090
4520,4271474,K03324.01,Kepler-1469 b,CONFIRMED,21.863463800,0.5020,3.54200,8.7100e+02,0.027476,2.37,551.0,21.77,42.300000,5383.00,4.587,-0.1000,0.7890,0.8850
4534,9885417,K03246.01,Kepler-1446 b,CONFIRMED,0.689967868,0.1190,1.16880,1.2290e+02,0.009888,0.78,1539.0,1336.82,4.561000,4872.00,4.615,0.1000,0.7260,0.8140
4545,5965819,K03319.02,Kepler-1468 b,CONFIRMED,8.239830410,0.0120,5.61900,2.5100e+02,0.014368,2.35,1093.0,338.17,11.379000,5794.00,4.118,0.1400,1.4960,1.0720
4559,8183288,K03255.01,Kepler-437 b,CONFIRMED,66.650452100,0.4330,5.74400,5.3690e+02,0.020972,1.56,308.0,2.14,82.000000,4550.00,4.627,0.0000,0.6790,0.7130
4561,5965819,K03319.03,Kepler-1468 c,CONFIRMED,3.545530770,0.1430,4.14300,1.1920e+02,0.009926,1.62,1448.0,1039.47,6.563000,5794.00,4.118,0.1400,1.4960,1.0720
4576,8280511,K01151.03,Kepler-271 d,CONFIRMED,5.249704320,0.2480,2.74600,6.1900e+01,0.007159,0.67,954.0,195.30,14.270000,5528.00,4.499,-0.2000,0.8530,0.8380
4579,12156174,K03260.01,Kepler-1447 b,CONFIRMED,56.674666600,0.6260,5.51600,8.8310e+02,0.028378,4.01,522.0,17.59,64.100000,5541.00,4.189,0.1400,1.2950,0.9450
4583,4736644,K03330.01,Kepler-1470 b,CONFIRMED,16.295125900,0.4940,3.67800,1.9790e+02,0.012961,1.15,574.0,25.59,29.900000,4915.00,4.512,0.1600,0.8120,0.7810
4597,12055539,K03261.01,Kepler-1448 b,CONFIRMED,12.270570430,0.0260,3.00200,2.9550e+02,0.015746,1.67,811.0,102.25,31.700000,6075.00,4.486,-0.1200,0.9690,1.0480
4598,12056139,K03262.01,Kepler-1449 b,CONFIRMED,13.227475300,0.8030,6.35600,2.2980e+02,0.015374,1.94,867.0,133.34,9.910000,6269.00,4.405,0.2100,1.1550,1.2370
4609,4473613,K04803.01,Kepler-1623 b,CONFIRMED,4.361258890,0.3740,2.17400,1.8920e+02,0.012616,1.20,1000.0,236.01,14.440000,5520.00,4.544,0.1400,0.8730,0.9720
4619,8826007,K03266.01,Kepler-1450 b,CONFIRMED,54.509154900,0.9400,5.12500,6.2220e+02,0.029482,1.94,308.0,2.13,34.200000,4406.00,4.670,-0.3400,0.6030,0.6210
4646,5280587,K03274.01,Kepler-1451 b,CONFIRMED,35.622552800,0.2610,4.84500,6.5110e+02,0.023364,2.24,523.0,17.67,55.600000,5799.00,4.539,-0.1000,0.8780,0.9750
4666,3120904,K03277.01,Kepler-1452 b,CONFIRMED,42.913663500,0.4030,5.22700,1.6060e+02,0.011762,3.19,810.0,101.56,58.200000,6049.00,3.800,0.1800,2.4830,1.4190
4670,8047428,K04747.01,Kepler-1621 b,CONFIRMED,92.263742000,0.2730,8.60500,2.9690e+02,0.015844,2.22,469.0,11.42,80.160000,6084.00,4.287,0.1400,1.2830,1.1670
4679,11189311,K03220.01,Kepler-1442 b,CONFIRMED,81.416013800,0.9110,14.17500,7.6230e+02,0.030244,4.63,522.0,17.53,21.200000,6352.00,4.267,0.3200,1.4010,1.3230
4686,10653179,K03280.01,Kepler-1453 b,CONFIRMED,47.160793200,0.0280,4.00300,7.2320e+02,0.024510,2.58,503.0,15.07,92.167000,5936.00,4.501,0.0700,0.9650,1.0750
4705,8016691,K03286.01,Kepler-1456 b,CONFIRMED,18.137378800,0.9450,3.84400,3.1080e+02,0.021423,1.41,433.0,8.31,13.970000,4257.00,4.648,-0.3000,0.6020,0.5890
4706,6584273,K03287.01,Kepler-1457 b,CONFIRMED,51.110479700,0.0290,7.71200,3.3000e+02,0.016631,1.60,478.0,12.38,51.450000,5968.00,4.534,-0.2600,0.8810,0.9700
4707,5768816,K03288.01,Kepler-1458 b,CONFIRMED,47.986911900,0.8730,5.34200,8.5930e+02,0.031301,3.35,493.0,14.01,37.700000,5641.00,4.408,-0.0600,0.9810,0.8990
4751,4939346,K01873.02,Kepler-328 b,CONFIRMED,34.916839900,0.0260,7.34300,5.0000e+02,0.020479,2.39,602.0,31.13,37.100000,6194.00,4.445,0.0700,1.0690,1.1610
4754,11455428,K03365.01,Kepler-1480 b,CONFIRMED,22.127088500,0.9560,4.47200,4.1820e+02,0.024942,3.94,721.0,63.98,14.060000,5312.00,4.103,0.3400,1.4450,0.9630
4761,6265665,K03436.01,Kepler-1499 b,CONFIRMED,44.201840200,0.3480,4.94900,2.3560e+02,0.013886,1.14,409.0,6.59,65.000000,5002.00,4.543,-0.1800,0.7530,0.7230
4763,4645174,K03437.01,Kepler-1500 b,CONFIRMED,15.033062300,0.8960,6.32600,1.3220e+02,0.012497,2.18,928.0,175.74,8.600000,5849.00,4.076,0.1400,1.6010,1.1140
4778,11657614,K03370.02,Kepler-1481 b,CONFIRMED,5.942286030,0.0970,2.16900,2.5000e+02,0.014007,1.23,797.0,95.34,21.130000,4891.00,4.516,0.1600,0.8050,0.7760
4783,6599975,K03438.01,Kepler-1501 b,CONFIRMED,14.556561800,0.0310,4.55400,1.0380e+02,0.009286,1.08,787.0,90.40,24.640000,6065.00,4.452,0.2100,1.0610,1.1630
4785,4282191,K03439.01,Kepler-1502 b,CONFIRMED,41.708406300,0.6710,8.56700,3.3000e+02,0.017621,2.19,608.0,32.24,28.500000,6434.00,4.394,-0.1000,1.1380,1.1690
4797,9967771,K01875.02,Kepler-990 c,CONFIRMED,0.538354070,0.3340,1.50450,1.9020e+02,0.012638,1.67,2386.0,7609.22,2.693000,5539.00,4.244,0.1400,1.2070,0.9320
4800,6705026,K03374.01,Kepler-1483 b,CONFIRMED,9.508487100,0.1430,4.37200,9.7900e+01,0.009069,1.65,1131.0,386.61,16.610000,6144.00,4.106,0.1400,1.6680,1.2960
4805,7288306,K03443.01,Kepler-1503 b,CONFIRMED,96.169569000,0.0490,7.49600,8.9450e+02,0.026984,2.07,321.0,2.52,100.540000,5340.00,4.633,-0.4400,0.7020,0.7830
4810,11860395,K03445.01,Kepler-1504 b,CONFIRMED,82.303914000,0.8590,15.40400,7.3700e+02,0.028716,4.47,485.0,13.05,23.100000,5602.00,4.130,0.1600,1.4250,0.9970
4813,9529744,K01806.02,Kepler-320 c,CONFIRMED,17.934660600,0.9760,6.25000,1.4270e+02,0.014464,2.80,1002.0,238.78,6.190000,6426.00,4.013,-0.2400,1.7750,1.1820
4822,2995392,K03379.01,Kepler-1484 b,CONFIRMED,30.454441800,0.9290,6.89600,4.7210e+02,0.024200,2.60,624.0,35.92,14.590000,6283.00,4.472,-0.3000,0.9840,1.0470
4847,6975129,K01628.02,Kepler-312 b,CONFIRMED,1.772451066,0.0060,2.45920,7.9200e+01,0.008154,1.02,1685.0,1904.34,5.582000,6243.00,4.406,0.2100,1.1490,1.2260
4848,8644365,K03384.02,Kepler-1485 b,CONFIRMED,19.915886300,0.7480,6.19100,1.4320e+02,0.011866,1.41,728.0,66.31,16.780000,6047.00,4.387,0.0000,1.0920,1.0590
4855,6364582,K03456.01,Kepler-1505 b,CONFIRMED,30.860978300,0.8520,4.21600,1.2890e+02,0.011914,1.08,525.0,17.96,30.500000,5627.00,4.552,-0.1600,0.8330,0.9020
4859,9529744,K01806.03,Kepler-320 b,CONFIRMED,8.371595540,0.9830,5.25200,9.8000e+01,0.012311,2.39,1292.0,659.25,3.100000,6426.00,4.013,-0.2400,1.7750,1.1820
4868,10328393,K01905.02,Kepler-332 c,CONFIRMED,15.995603730,0.0880,3.47100,2.2170e+02,0.013216,1.04,550.0,21.54,35.540000,4955.00,4.610,-0.1000,0.7210,0.7740
4875,6118370,K03458.01,Kepler-1506 b,CONFIRMED,14.032877500,0.0440,6.68400,2.1090e+02,0.013277,1.45,783.0,88.83,16.250000,6063.00,4.470,-0.0200,1.0010,1.0790
4890,11521793,K00352.02,Kepler-143 b,CONFIRMED,16.007472370,0.9750,1.26700,2.7760e+02,0.020964,2.99,838.0,116.46,29.300000,5857.00,4.204,-0.0400,1.3050,0.9930
4891,9085563,K03393.01,Kepler-1486 b,CONFIRMED,54.649367900,0.0180,7.96200,4.3250e+02,0.018829,2.64,538.0,19.86,53.420000,5751.00,4.234,0.1600,1.2820,1.0280
4892,11337372,K01650.02,Kepler-920 c,CONFIRMED,100.827672500,0.6760,8.39000,1.7788e+03,0.040808,4.35,364.0,4.16,72.700000,5301.00,4.391,0.1600,0.9770,0.8560
4900,9763612,K03465.01,Kepler-1507 b,CONFIRMED,16.050546400,0.1350,3.17100,9.4400e+01,0.008729,0.81,630.0,37.12,38.660000,5428.00,4.563,0.2100,0.8530,0.9710
4915,3561464,K03398.01,Kepler-1487 b,CONFIRMED,7.319452940,0.1120,4.88100,1.6680e+02,0.011683,5.05,1682.0,1891.07,11.530000,5745.00,3.499,0.4000,3.9550,1.8010
4920,5213404,K03468.01,Kepler-1508 b,CONFIRMED,20.705715300,0.9220,9.67800,1.1590e+02,0.012104,3.22,967.0,206.73,6.900000,5668.00,3.792,0.1400,2.4370,1.3380
4940,11754430,K03403.01,Kepler-1488 b,CONFIRMED,39.818832000,0.6000,10.75700,1.9910e+02,0.013418,2.23,650.0,42.32,23.100000,5710.00,4.073,0.0000,1.5240,1.0030
4941,9995771,K03470.02,Kepler-1509 b,CONFIRMED,25.433786400,0.2320,6.51400,3.0200e+02,0.015845,2.00,667.0,46.80,29.510000,5806.00,4.321,0.1400,1.1580,1.0240
4947,3326377,K01830.02,Kepler-967 c,CONFIRMED,198.710625100,0.0260,8.63800,2.0948e+03,0.040799,3.56,258.0,1.05,182.850000,5180.00,4.548,0.0000,0.8000,0.8250
4957,6021275,K00284.04,Kepler-132 e,CONFIRMED,110.286703100,0.6750,4.42700,1.4530e+02,0.011693,1.41,414.0,6.96,143.300000,5931.00,4.322,-0.2400,1.1010,0.9290
4961,8409295,K03404.01,Kepler-1489 b,CONFIRMED,82.292865000,0.1950,7.04800,3.7110e+02,0.017445,1.82,400.0,6.07,89.100000,5626.00,4.467,0.1400,0.9570,0.9770
4962,7131760,K03407.01,Kepler-1490 b,CONFIRMED,92.436978000,0.9430,6.43200,9.5520e+02,0.035765,2.89,348.0,3.46,47.100000,5595.00,4.606,-0.4800,0.7410,0.8080
4982,9285265,K03410.01,Kepler-1491 b,CONFIRMED,16.586032900,0.1670,7.04300,2.3130e+02,0.013767,2.09,821.0,107.25,18.000000,5626.00,4.149,0.1400,1.3890,0.9910
4984,5780930,K03412.01,Kepler-1492 b,CONFIRMED,16.752507700,0.7630,3.17400,3.3830e+02,0.018524,3.65,801.0,97.43,27.200000,4807.00,3.906,0.4800,1.8020,0.9550
4992,10881457,K03484.01,Kepler-1510 b,CONFIRMED,84.704139000,0.0100,10.39300,6.5570e+02,0.023390,4.17,537.0,19.59,63.720000,6085.00,4.115,0.1400,1.6340,1.2710
5007,3433668,K03415.01,Kepler-1493 b,CONFIRMED,15.021978400,0.9600,5.06800,9.6900e+01,0.011751,1.77,874.0,137.91,7.300000,5831.00,4.162,0.0000,1.3820,1.0110
5009,3629330,K03418.01,Kepler-1495 b,CONFIRMED,85.272459000,0.9650,13.31000,7.6780e+02,0.033383,3.85,443.0,9.10,18.150000,5922.00,4.349,-0.2800,1.0570,0.9110
5021,11853878,K01833.03,Kepler-968 c,CONFIRMED,5.709407950,0.7510,1.62200,5.8670e+02,0.024186,1.51,644.0,40.66,18.740000,4402.00,4.682,-0.5800,0.5720,0.5750
5023,11810124,K03344.02,Kepler-1471 b,CONFIRMED,3.638989530,0.3200,2.25200,2.0960e+02,0.013212,1.68,1238.0,555.71,11.890000,5533.00,4.275,0.1600,1.1660,0.9340
5024,11303322,K03345.01,Kepler-1472 b,CONFIRMED,38.130332400,0.5620,6.53000,1.8040e+02,0.012762,1.54,613.0,33.43,37.600000,6370.00,4.410,-0.1000,1.1060,1.1480
5025,11241912,K03346.01,Kepler-1473 b,CONFIRMED,14.427350880,0.9770,4.85700,1.1700e+02,0.013498,1.53,783.0,88.90,6.190000,5929.00,4.403,-0.0600,1.0400,1.0000
5028,9349757,K03348.01,Kepler-1474 b,CONFIRMED,36.433786700,0.2500,4.38800,4.0680e+02,0.018302,2.20,561.0,23.35,62.600000,5566.00,4.329,0.1400,1.0990,0.9380
5034,7703955,K01707.02,Kepler-315 c,CONFIRMED,265.478470000,0.9560,10.28000,1.0407e+03,0.038304,4.20,291.0,1.70,79.800000,5792.00,4.375,-0.2600,1.0050,0.8750
5047,8636333,K03349.01,Kepler-1475 b,CONFIRMED,82.175197000,0.0150,8.66400,5.4640e+02,0.021508,2.24,441.0,8.92,74.010000,6247.00,4.489,-0.3400,0.9540,1.0220
5051,8081239,K03352.01,Kepler-1476 b,CONFIRMED,10.358570390,0.0740,2.57700,2.7370e+02,0.015084,1.68,860.0,129.28,31.090000,5893.00,4.423,-0.0200,1.0200,1.0050
5060,7517261,K03496.01,Kepler-1511 b,CONFIRMED,23.238558700,0.3550,8.43200,1.6120e+02,0.011845,2.18,903.0,157.09,19.960000,6602.00,4.108,-0.1200,1.6850,1.3330
5063,8424002,K03497.01,Kepler-1512 b,CONFIRMED,20.359718990,0.9250,2.15210,3.4570e+02,0.021227,0.80,276.0,1.38,31.300000,3419.00,4.904,0.0400,0.3440,0.3460
5069,10657406,K01837.02,Kepler-969 c,CONFIRMED,1.682934607,0.6810,1.88460,1.4270e+02,0.011608,1.06,1270.0,615.67,5.160000,5201.00,4.573,0.3600,0.8340,0.9480
5071,7091432,K03353.01,Kepler-1477 b,CONFIRMED,11.555324450,0.9600,3.49900,2.5000e+02,0.019441,1.70,674.0,48.88,8.700000,5149.00,4.506,-0.1400,0.8030,0.7550
5074,6368230,K03356.01,Kepler-1478 b,CONFIRMED,26.084121200,0.0920,6.14100,2.5970e+02,0.014818,1.35,598.0,30.24,32.800000,6083.00,4.563,-0.5000,0.8350,0.9330
5077,9027909,K03428.01,Kepler-1496 b,CONFIRMED,64.658916600,0.0830,7.71000,2.3540e+02,0.013934,2.12,535.0,19.39,64.750000,5821.00,4.172,0.1200,1.3950,1.0540
5080,9230021,K03429.02,Kepler-1497 b,CONFIRMED,8.741923610,0.0250,4.23500,2.9570e+02,0.015506,1.94,924.0,172.38,16.020000,5596.00,4.298,0.1400,1.1450,0.9500
